ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,coordinates
SSZM,small_airport,Reserva Acurizal Airport,377,SA,BR,BR-MS,CorumbÃ¡,SSZM,,,"-57.551666259765625, -17.830833435058594"
SSZN,small_airport,PrudentÃ³polis Airport,2451,SA,BR,BR-PR,PrudentÃ³polis,SSZN,,,"-50.92361068725586, -25.181943893432617"
SSZP,small_airport,Fazenda Santa Adriana Airport,1499,SA,BR,BR-MS,JateÃ­,SSZP,,,"-54.2158317565918, -22.69611167907715"
SSZQ,small_airport,Fazenda Panorama Airport,1197,SA,BR,BR-MS,Bela Vista,SSZQ,,SSZQ,"-56.26940155029297, -22.038999557495117"
SSZR,small_airport,Santa Rosa Airport,984,SA,BR,BR-RS,Santa Rosa,SSZR,SRA,SSZR,"-54.520401, -27.9067"
SSZS,small_airport,CentenÃ¡rio do Sul Airport,1591,SA,BR,BR-PR,CentenÃ¡rio Do Sul,SSZS,0,,"-51.603599548339844, -22.830799102783203"
SSZT,small_airport,Fazenda SÃ£o JoÃ£o Airport,2146,SA,BR,BR-SP,Ãguas De Santa BÃ¡rbara,SSZT,,,"-49.34111022949219, -22.794166564941406"
SSZU,small_airport,Fazenda TrÃªs Marias Airport,1821,SA,BR,BR-MS,Ãgua Clara,SWUU,,MS0425,"-53.049556, -19.503125"
SSZV,small_airport,Fazenda BordolÃ¢ndia Airport,1066,SA,BR,BR-MT,Serra Nova Dourada,SSZV,,,"-51.53305435180664, -12.061944007873535"
SSZW,medium_airport,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,2588,SA,BR,BR-PR,Ponta Grossa,SBPG,PGZ,SBPG,"-50.1441, -25.1847"
SSZX,small_airport,Fazenda Lapa do Lobo Airport,1447,SA,BR,BR-MS,ParanaÃ­ba,SSZX,,,"-50.970279693603516, -19.5272216796875"
SSZY,small_airport,Carneirinho Agroindustrial Airport,1414,SA,BR,BR-MG,Carneirinho,SSZY,,,"-50.78138732910156, -19.809999465942383"
SSZZ,small_airport,Fazenda ThauÃ¡ Airport,2024,SA,BR,BR-MS,Sonora,SSZZ,,,"-54.40888977050781, -17.713056564331055"
SWAA,small_airport,Fazenda YkaraÃ­ Airport,896,SA,BR,BR-GO,Nova CrixÃ¡s,SWAA,,GO0114,"-50.592777, -14.5439"
SWAB,heliport,Bradesco PrevidÃªncia Heliport,2815,SA,BR,BR-SP,Barueri,SWAB,,SP0794,"-46.856843, -23.486573"
SWAC,heliport,Mina Ãguas Claras Heliport,3848,SA,BR,BR-MG,Nova Lima,SWAC,,MG0297,"-43.91452, -19.96895"
SWAD,small_airport,Fazenda Santa Adelaide Airport,1598,SA,BR,BR-GO,Bom Jesus de GoiÃ¡s,SWAD,,GO0115,"-49.597006, -18.260878"
SWAE,small_airport,Uaicas Airport,1083,SA,BR,BR-RR,Alto Alegre,SWAE,,RR0106,"-63.169445, 3.551929"
SWAF,small_airport,Agroer AviaÃ§Ã£o AgrÃ­cola Airport,827,SA,BR,BR-MT,RondonÃ³polis,SWMZ,,SWMZ,"-54.667221, -16.483887"
SWAG,small_airport,AgrÃ­cola Rio GalhÃ£o Airport,2552,SA,BR,BR-TO,Mateiros,SWAG,,TO0041,"-46.076944, -10.424722"
SWAH,small_airport,AgropecuÃ¡ria Floresta SÃ£o Joaquim Ltda Airport,325,SA,BR,BR-MT,AripuanÃ£,,,,"-60.652778, -10.141667"
SWAI,small_airport,Fazenda Alvorada I Airport,1699,SA,BR,BR-MT,SÃ£o JosÃ© do Xingu,SSWA,,MT0319,"-52.654444, -10.706667"
SWAJ,small_airport,Viatec AviaÃ§Ã£o AgrÃ­cola Airport,92,SA,BR,BR-RS,Santa VitÃ³ria do Palmar,SWAJ,,RS0101,"-53.266308, -33.215966"
SWAK,small_airport,AssunÃ§Ã£o do IÃ§ana Airport,492,SA,BR,BR-AM,SÃ£o Gabriel Da Cachoeira,SWAK,,,"-67.60055541992188, 1.0663889646530151"
SWAM,small_airport,Fazenda AgropecuÃ¡ria Gomes Airport,2165,SA,BR,BR-SP,Taquarituba,SWAM,,SP0269,"-49.151692, -23.64966"
SWAN,small_airport,ArenÃ¡polis Airport,1329,SA,BR,BR-MT,ArenÃ¡polis,SWAN,,,"-57.0172233581543, -14.50027847290039"
SWAO,small_airport,Anamoim Airport,335,SA,BR,BR-AM,SÃ£o Gabriel Da Cachoeira,SWAO,,,"-67.38390350341797, 1.799720048904419"
SWAP,small_airport,Fazenda Apemag Airport,951,SA,BR,BR-MT,Barra Do Bugres,SWAP,,,"-57.317222595214844, -15.333610534667969"
SWAQ,small_airport,Ãrico Airport,689,SA,BR,BR-RR,Boa Vista,SWAQ,,,"-62.409400939941406, 3.7633299827575684"
SWAR,small_airport,Fazenda AruanÃ£ Airport,968,SA,BR,BR-MT,RibeirÃ£o Cascalheira,SWAR,,,"-51.586387634277344, -13.082777976989746"
SWAS,heliport,TelebrÃ¡s I Heliport,3661,SA,BR,BR-DF,BrasÃ­lia,SWAS,,,"-47.883609771728516, -15.806111335754395"
SWAT,small_airport,Fazenda Cachoeira Airport,2795,SA,BR,BR-MT,Alto Araguaia,,,,"-53.346133, -17.095972"
SWAU,small_airport,Fazenda Nossa Senhora Aparecida Airport,2592,SA,BR,BR-MG,Pirajuba,SWAU,,,"-48.58, -19.95"
SWAV,small_airport,Fazenda Ãgua Verde Airport,2037,SA,BR,BR-MT,Diamantino,SWAV,,,"-57.4547233581543, -14.07277774810791"
SWAW,heliport,TelebrÃ¡s II Heliport,3661,SA,BR,BR-DF,BrasÃ­lia,SWAW,,,"-47.88249969482422, -15.806111335754395"
SWAX,small_airport,Fazenda SassapÃ£o Airport,2392,SA,BR,BR-BA,Formosa do Rio Preto,SWAX,,BA0268,"-45.845278, -10.748889"
SWAY,small_airport,Araguaiana Airport,994,SA,BR,BR-MT,Araguaiana,SWAY,0,,"-51.83639907836914, -15.723899841308594"
SWAZ,small_airport,Santo AtanÃ¡zio Airport,394,SA,BR,BR-AM,SÃ£o Gabriel Da Cachoeira,SWAZ,,,"-69.30055236816406, 0.39972200989723206"
SWBA,small_airport,Buriti Alegre Airport,2848,SA,BR,BR-GO,Buriti Alegre,SWBA,0,,"-49.04280090332031, -18.125600814819336"
SWBB,small_airport,Barra do Bugres Airport,722,SA,BR,BR-MT,Barra Do Bugres,SWBB,,,"-57.18305587768555, -15.058610916137695"
SWBC,small_airport,Barcelos Airport,112,SA,BR,BR-AM,Barcelos,SWBC,BAZ,SWBC,"-62.919601, -0.981292"
SWBE,small_airport,Walfrido Salmito de Almeida Airport,3014,SA,BR,BR-CE,SÃ£o Benedito,SWBE,,,"-40.8938, -4.0428"
SWBF,small_airport,Fazenda Boa Fortuna Airport,741,SA,BR,BR-TO,Pium,SWBF,,,"-49.491943359375, -10.005000114440918"
SWBG,small_airport,Pontes e Lacerda Airport,870,SA,BR,BR-MT,Pontes e Lacerda,SWBG,LCB,,"-59.3848, -15.1934"
SWBH,small_airport,Brejinho de NazarÃ© Airport,869,SA,BR,BR-TO,Brejinho De NazarÃ©,SWBH,,,"-48.600555419921875, -11.01694393157959"
SWBI,small_airport,Barreirinha Airport,69,SA,BR,BR-AM,Barreirinha,SWBI,,SWBI,"-57.0578994751, -2.79241991043"
SWBJ,small_airport,Fazenda Itarema Airport,1339,SA,BR,BR-MT,Canarana,SWBJ,,,"-52.040000915527344, -13.255000114440918"
SWBK,small_airport,Fazenda Paladino Airport,2746,SA,BR,BR-BA,SÃ£o DesidÃ©rio,SWBK,,BA0256,"-45.8325, -13.089444"
SWBL,small_airport,Balbina Airport,564,SA,BR,BR-AM,Presidente Figueiredo,,,SWBL,"-59.4123, -1.92481"
SWBM,heliport,Bauminas Heliport,630,SA,BR,BR-MG,Cataguases,SWBM,,MG0280,"-42.732444, -21.375625"
SWBN,small_airport,Fazenda Barreirinhos Airport,377,SA,BR,BR-MT,BarÃ£o De MelgaÃ§o,SWBN,,,"-56.39277648925781, -16.946388244628906"
SWBO,small_airport,Fazenda SÃ£o JoÃ£o Airport,1542,SA,BR,BR-GO,Campos Verdes,SWBO,,,"-49.649166107177734, -14.2747220993042"
SWBP,heliport,1Âº BPM Heliport,2264,SA,BR,BR-GO,GoiÃ¢nia,SWBP,,,"-49.2511100769043, -16.51361083984375"
SWBQ,small_airport,BarracÃ£o Queimado Airport,2067,SA,BR,BR-MT,Vila Bela Da SantÃ­ssima Trindade,SWBQ,,,"-59.7172203064, -13.733611106899998"
SWBR,small_airport,Borba Airport,293,SA,BR,BR-AM,Borba,SWBR,RBB,SWBR,"-59.60240173339844, -4.4063401222229"
SWBS,closed,Brasileia Airport,489,SA,BR,BR-AC,Brasileila,SWBS,,,"-68.73390197753906, -11.016900062561035"
SWBT,small_airport,Fazenda Beira Rio Airport,820,SA,BR,BR-MT,Nova CanaÃ£ Do Norte,SWBT,,,"-55.81861114501953, -10.371110916137695"
SWBU,small_airport,Fazenda Fartura BaixÃ£o Novo Airport,1214,SA,BR,BR-MT,Peixoto De Azevedo,SWBU,,,"-55.08305740356445, -10.215556144714355"
SWBV,small_airport,Auaris Airport,2490,SA,BR,BR-RR,Boa Vista,SWBV,,SWBV,"-64.493635, 4.003466"
SWBW,small_airport,Agro Pousadas do GuaporÃ© Airport,886,SA,BR,BR-MT,Vila Bela Da SantÃ­ssima Trindade,SWBW,,,"-60.0344429016, -14.7683334351"
SWBX,small_airport,Fazenda Santo AntÃ´nio do ParaÃ­so Airport,650,SA,BR,BR-MT,Itiquira,SWBX,,,"-55.2283325195, -17.4911117554"
SWBY,small_airport,Fazenda Goiasa Airport,1820,SA,BR,BR-GO,Bom Jesus De GoiÃ¡s,SWBY,,,"-49.700557708740234, -18.050556182861328"
SWBZ,small_airport,JPO Airport,1155,SA,BR,BR-MT,Sorriso,SWIX,,MT0356,"-55.764263, -12.60692"
SWCA,small_airport,Carauari Airport,355,SA,BR,BR-AM,Carauari,SWCA,CAF,SWCA,"-66.89749908447266, -4.871520042419434"
SWCB,small_airport,Campos Belos Airport,2198,SA,BR,BR-GO,Campos Belos,SWCB,,,"-46.711208, -13.006213"
SWCC,small_airport,Fazenda Curitiba Airport,705,SA,BR,BR-MT,Comodoro,SWCC,,,"-60.60139, -13.6222"
SWCD,small_airport,Fazenda Santa MÃ´nica Airport,3888,SA,BR,BR-GO,AlexÃ¢nia,SWCD,,SWCD,"-48.64659881591797, -15.93529987335205"
SWCE,small_airport,Fazenda Colibri Airport,2310,SA,BR,BR-MT,Santo AntÃ´nio do Leverger,SWDD,,MT0473,"-55.398701, -16.2043"
SWCF,small_airport,Fazenda Confap Airport,673,SA,BR,BR-MT,Comodoro,SWCF,,,"-60.47861099243164, -13.730278015136719"
SWCG,small_airport,Fazenda VarjÃ£o Grande Airport,2060,SA,BR,BR-GO,CaÃ§u,,,,"-51.298801, -18.491501"
SWCH,small_airport,Fazenda Charqueada Norte Airport,820,SA,BR,BR-MT,Alta Floresta,SWCH,,,"-57.067222595214844, -10.00027847290039"
SWCI,small_airport,AgropecuÃ¡ria Rio Da Prata Airport,1752,SA,BR,BR-GO,Posse,SWCI,,GO0203,"-46.550021, -14.223138"
SWCJ,small_airport,Coperjava Airport,630,SA,BR,BR-TO,Formoso Do Araguaia,SJLZ,,TO0031,"-49.712237, -11.835873"
SWCK,small_airport,Fazenda Cocal Airport,984,SA,BR,BR-MT,Canarana,SWCK,,,"-52.717220306396484, -12.683610916137695"
SWCL,small_airport,ChÃ¡cara Santa EulÃ¡lia Airport,669,SA,BR,BR-MT,Alta Floresta,SWCL,,,"-57.41583251953125, -9.546667098999023"
SWCM,small_airport,Fazenda Couto MagalhÃ£es Airport,1378,SA,BR,BR-MT,Ãgua Boa,SIRM,,MT0123,"-52.933202, -13.994372"
SWCN,small_airport,Fazenda Saudade Airport,784,SA,BR,BR-MT,Cocalinho,,,,"-51.014999, -14.143333"
SWCO,small_airport,Fazenda Continental Airport,919,SA,BR,BR-MT,Cocalinho,SWCO,,,"-51.209720611572266, -14.715556144714355"
SWCP,small_airport,Campo Novo do Parecis Airport,1818,SA,BR,BR-MT,Campo Novo Do Parecis,SWCP,,,"-57.926387786865234, -13.628610610961914"
SWCQ,small_airport,Costa Marques Airport,555,SA,BR,BR-RO,Costa Marques,SWCQ,CQS,SWCQ,"-64.25160217285156, -12.421099662780762"
SWCR,small_airport,Porto CaracarÃ¡ Airport,328,SA,BR,BR-MT,PoconÃ©,SWCR,,,"-57.16722106933594, -17.83388900756836"
SWCT,small_airport,Complexo TurÃ­stico S. R. Pantanal HotÃ©is LTDA Airport,334,SA,BR,BR-MT,PoconÃ©,,,,"-56.791377, -17.366367"
SWCU,small_airport,Fazenda CanuanÃ£ Airport,787,SA,BR,BR-TO,Formoso do Araguaia,SNHE,,TO0036,"-49.9037, -11.975223"
SWCV,small_airport,Casalvasco Airport,676,SA,BR,BR-MT,Vila Bela Da SantÃ­ssima Trindade,SWCV,,,"-60.0855560303, -15.489443779"
SWCW,small_airport,Cavalcante Airport,2625,SA,BR,BR-GO,Cavalcante,,,,"-47.412121, -13.778604"
SWCX,small_airport,Cabixi Airport,1247,SA,BR,BR-MT,Cabixi,SWCX,,,"-60.700557708740234, -13.700278282165527"
SWCY,small_airport,Fazenda Aparecida do Norte Airport,1004,SA,BR,BR-MT,Nova MaringÃ¡,,,,"-56.97719, -12.845088"
SWCZ,small_airport,Ceres Airport,1962,SA,BR,BR-GO,Ceres,SWCZ,0,,"-49.604698181152344, -15.34469985961914"
SWDA,small_airport,Fazenda Duas Ãncoras - SeÃ§Ã£o Sede Airport,925,SA,BR,BR-MT,Barra Do GarÃ§as,,,,"-52.173471, -14.938389"
SWDB,small_airport,Fazenda Eldorado Airport,1086,SA,BR,BR-MT,Barra Do GarÃ§as,,,,"-52.218887, -15.576944"
SWDC,small_airport,Fazenda Arco-Ãris Airport,2710,SA,BR,BR-MT,Alto GarÃ§as,SIBA,,MT0081,"-53.573424, -16.93555"
SWDE,small_airport,Fazenda Piratininga Airport,722,SA,BR,BR-GO,SÃ£o Miguel Do Araguaia,SDPH,,GO0042,"-50.328188, -12.822572"
SWDF,small_airport,Fazenda BraÃ§o Forte Airport,1417,SA,BR,BR-MT,Novo Mundo,,,,"-55.040259, -9.521803"
SWDG,small_airport,Fazenda SÃ£o JosÃ© Airport,1509,SA,BR,BR-SP,ReginÃ³polis,SWDG,,,"-49.164722, -21.744444"
SWDH,heliport,Damha Golfe Heliport,2802,SA,BR,BR-SP,SÃ£o Carlos,SWDH,,SP0797,"-47.89818, -21.951226"
SWDI,small_airport,Dois IrmÃ£os Airport,771,SA,BR,BR-TO,Peixe,SWDI,,,"-49.33388900756836, -11.733611106872559"
SWDJ,small_airport,Fazenda Tundavala Airport,886,SA,BR,BR-MT,Barra do GarÃ§as,SNOH,,MT0501,"-52.036239, -14.85733"
SWDK,small_airport,Fazenda Dona Olga Airport,680,SA,BR,BR-RO,Colorado D`Oeste,SWDK,,,"-61.168609619140625, -13.019721984863281"
SWDL,heliport,Del Rey Heliport,26,SA,BR,BR-BA,Salvador,SWDL,,BA0229,"-38.440159, -12.992708"
SWDM,small_airport,Diamantino Airport,1476,SA,BR,BR-MT,Diamantino,SWDM,DMT,SWDM,"-56.40039825439453, -14.376899719238281"
SWDN,small_airport,DianÃ³polis Airport,2001,SA,BR,BR-TO,DianÃ³polis,SWDN,DNO,,"-46.846698761, -11.5953998566"
SWDO,small_airport,RosÃ¡rio do Leste Airport,699,SA,BR,BR-MT,RosÃ¡rio Do Leste,SWDO,,,"-56.41722106933594, -14.816944122314453"
SWDP,heliport,Haras da Mata Heliport,2064,SA,BR,BR-SP,CesÃ¡rio Lange,SWDP,,SWDP,"-47.92417, -23.175"
SWDQ,small_airport,Fazenda Saltos do Poente Airport,1352,SA,BR,BR-MT,Santo AntÃ´nio Do Leverger,SNES,,MT0247,"-55.266176, -16.437618"
SWDS,small_airport,Fazenda Favo de Mel Airport,846,SA,BR,BR-MT,Pontes E Lacerda,,,,"-59.327427, -15.648567"
SWDT,small_airport,Fazenda Pioneira Airport,2178,SA,BR,BR-MT,Diamantino,SWDT,,,"-57.700557708740234, -14.283611297607422"
SWDU,small_airport,Diauarum Airport,820,SA,BR,BR-MT,Campo de Diauarum,,,,"-53.234113, -11.196536"
SWDV,small_airport,Descalvados Airport,361,SA,BR,BR-MT,CÃ¡ceres,SWDV,,,"-57.76388931274414, -16.734722137451172"
SWDW,small_airport,DivisÃ£o Airport,1345,SA,BR,BR-MT,Diamantino,SWDW,,,"-56.16722106933594, -13.116944313049316"
SWDX,heliport,EdifÃ­cio Torre Almirante Heliport,417,SA,BR,BR-RJ,Rio de Janeiro,SWDX,,RJ0154,"-43.175486, -22.907299"
SWDY,small_airport,Fazenda Ãgua Fria Airport,1175,SA,BR,BR-GO,Nova CrixÃ¡s,SWDY,,,"-50.377498626708984, -14.754721641540527"
SWDZ,small_airport,Fazenda Ãgua Limpa Airport,1181,SA,BR,BR-MT,IndiavaÃ­,SWDZ,,,"-58.530277252197266, -15.289443969726562"
SWEA,small_airport,Fazenda Santiago de Compostela,876,SA,BR,BR-MT,Comodoro,SWEA,,MT0332,"-60.270319, -13.450612"
SWEB,small_airport,Fazenda AraÃºna Airport,951,SA,BR,BR-MT,Juara,SWEB,,,"-58.0261116027832, -11.567500114440918"
SWEC,small_airport,EstÃ¢ncia das Cascatas Airport,1017,SA,BR,BR-GO,AragarÃ§as,SWEC,,SWEC,"-52.095600128174, -15.896699905396"
SWED,small_airport,Fazenda Eldorado Airport,686,SA,BR,BR-TO,Arapoema,SWED,,,"-49.121665954589844, -7.7572221755981445"
SWEE,small_airport,EstirÃ£o do Equador Airport,98,SA,BR,BR-AM,Atalaia Do Norte,SWEE,,SWEE,"-71.560798645, -4.52377986908"
SWEF,small_airport,Fazenda Europa Airport,899,SA,BR,BR-MT,Cocalinho,SWEF,,,"-51.34, -14.80166667"
SWEG,small_airport,Fazenda Duas Marias Airport,446,SA,BR,BR-MT,BarÃ£o De MelgaÃ§o,SWEG,,,"-55.669166564941406, -16.833332061767578"
SWEI,small_airport,EirunepÃ© Airport,412,SA,BR,BR-AM,EirunepÃ©,SWEI,ERN,SWEI,"-69.87979888916016, -6.639530181884766"
SWEJ,closed,Fazenda Marazul Airport,479,SA,BR,BR-MT,Barao De Melgao,SWEJ,,,"-55.91830062866211, -16.53890037536621"
SWEK,small_airport,Canarana Airport,1314,SA,BR,BR-MT,Canarana,SWEK,CQA,,"-52.27055740356445, -13.574443817138672"
SWEL,small_airport,Fazenda Santa EulÃ¡lia Airport,853,SA,BR,BR-MT,Araguaiana,SWEL,,,"-51.91666793823242, -15.058333396911621"
SWEM,small_airport,Emal - Empresa de MineiraÃ§Ã£o AripuanÃ£ Ltda. Airport,1837,SA,BR,BR-MT,Primavera Do Leste,SWEM,,,"-54.003334045399995, -14.618888855"
SWEN,small_airport,EstÃ¢ncia Recanto Airport,1017,SA,BR,BR-MT,Alta Floresta,SWEN,,,"-56.100555419921875, -9.941944122314453"
SWEO,small_airport,Itapara Sport Fishing Airport,262,SA,BR,BR-RR,RorainÃ³polis,SWEO,,,"-61.54999923706055, 0.20972199738025665"
SWEP,small_airport,EstÃ¢ncia Punta del Este,1148,SA,BR,BR-PR,Sertaneja,SWEP,,PR0198,"-50.984144, -22.804612"
SWEQ,closed,Fazenda Marazul III Airport,505,SA,BR,BR-MT,BarÃ£o De MelgaÃ§o,,,,"-55.986698150634766, -16.591400146484375"
SWER,small_airport,EstÃ¢ncia Santana Airport,801,SA,BR,BR-MT,CuiabÃ¡,SWER,,,"-56.063331604003906, -15.469721794128418"
SWES,closed,ESAT AerotÃ¡xi Heliport,3678,SA,BR,BR-DF,BrasÃ­lia,,,,"-47.8948, -15.791"
SWET,small_airport,Fazenda Encantado Airport,558,SA,BR,BR-MT,Sapezal,SIEM,,MT0091,"-58.799697, -13.312904"
SWEU,small_airport,Ecotur Univini Park Airport,266,SA,BR,BR-RR,CaracaraÃ­,SIRR,,RR0031,"-61.662983, 0.797558"
SWEV,closed,Fazenda Piraim Airport,446,SA,BR,BR-MT,Nossa Senhora Do Livramento,SWEV,,,"-56.087501525878906, -16.251699447631836"
SWEW,small_airport,Fazenda Felicidade Airport,656,SA,BR,BR-MT,Porto EsperidiÃ£o,SWEW,,,"-58.63166809082031, -15.842222213745117"
SWEX,small_airport,Fazenda Santa Escolastica Airport,1145,SA,BR,BR-MT,Pedra Preta,,,,"-54.458889, -16.846666"
SWEY,small_airport,Fazenda Santa FÃ© Airport,1197,SA,BR,BR-GO,Santa Tereza De Goias,,,,"-48.901669, -13.535"
SWEZ,small_airport,Fazenda Santa Rita de CÃ¡ssia Airport,666,SA,BR,BR-MT,Jangada,SWEZ,,,"-56.481109619140625, -15.25027847290039"
SWFA,small_airport,Fazenda Pamplona Airport,3281,SA,BR,BR-GO,Cristalina,SWFA,,,"-47.61722183227539, -16.25055694580078"
SWFC,small_airport,Fazenda Colorado Airport,1191,SA,BR,BR-MT,Juscimeira,SWFC,,,"-54.842777252197266, -16.167221069335938"
SWFD,small_airport,Fazenda Tombador Airport,863,SA,BR,BR-MT,Brasnorte,SWFD,,,"-58.048057556152344, -11.716667175292969"
SWFE,small_airport,Fazenda Colen Airport,1345,SA,BR,BR-MT,Lucas Do Rio Verde,SWFE,,,"-56.11277770996094, -13.314443588256836"
SWFF,small_airport,Fazenda Figueira Branca Airport,1001,SA,BR,BR-MT,Sinop,SWFF,,,"-54.83833312988281, -10.723610877990723"
SWFG,small_airport,Fazenda Guanabara Airport,1116,SA,BR,BR-MT,Barra Do GarÃ§as,SWFG,,,"-51.6775016784668, -12.029999732971191"
SWFH,small_airport,Fazenda Manchete Airport,640,SA,BR,BR-TO,Araguacema,SWFH,,,"-49.980831146240234, -9.746944427490234"
SWFI,heliport,Ferretti Group do Brasil Heliport,3022,SA,BR,BR-SP,Vargem Grande Paulista,SWFI,,,"-47.01, -23.605001"
SWFJ,closed,Alcimar LeitÃ£o Airport,394,SA,BR,BR-AC,FeijÃ³,,,,"-70.352997, -8.16558"
SWFK,small_airport,Fazenda Juquei AgropecuÃ¡ria Airport,2297,SA,BR,BR-GO,Padre Bernardo,SWFK,,,"-48.238609313964844, -15.074722290039062"
SWFL,small_airport,Fazenda Peixe Bravo Airport,656,SA,BR,BR-MT,Santa Terezinha,SWFL,,,"-50.41722106933594, -10.116944313049316"
SWFN,small_airport,Flores Airport,203,SA,BR,BR-AM,Manaus,SWFN,,,"-60.02111053466797, -3.0727779865264893"
SWFO,small_airport,Fazenda BocaÃ­na Airport,1037,SA,BR,BR-MT,Jangada,SWFO,,,"-56.71110916137695, -15.346388816833496"
SWFP,small_airport,Fazenda ParaÃ­so Airport,984,SA,BR,BR-MT,Porto Alegre Do Norte,SWFP,,,"-52.0325012207, -10.6388893127"
SWFQ,small_airport,Fazenda Alvorada Airport,943,SA,BR,BR-TO,Porto Nacional,SWFQ,,SWFQ,"-48.67919921875, -10.392000198364258"
SWFR,small_airport,Formosa Airport,3166,SA,BR,BR-GO,Formosa,SWFR,,SWFR,"-47.345699310302734, -15.555100440979004"
SWFS,small_airport,Fazenda Sucuri Airport,1575,SA,BR,BR-MT,Sinop,SWFS,,,"-54.93388748168945, -13.531389236450195"
SWFT,small_airport,Fazenda Santa MÃ¡rcia Airport,2175,SA,BR,BR-GO,CaiapÃ´nia,SWOS,,GO0141,"-52.141618, -16.579439"
SWFU,small_airport,Fortuna Airport,866,SA,BR,BR-MT,Fortuna,SWFU,,,"-59.50055694580078, -16.16694450378418"
SWFV,small_airport,Terramare Airport,2569,SA,BR,BR-MG,GuapÃ©,SWFV,,,"-45.864788, -20.722335"
SWFW,small_airport,Fazenda Jangada Airport,919,SA,BR,BR-MT,Nova Xavantina,,,,"-51.914434, -14.719644"
SWFX,small_airport,SÃ£o FÃ©lix do Araguaia Airport,650,SA,BR,BR-MT,SÃ£o FÃ©lix Do Araguaia,SWFX,SXO,SWFX,"-50.68960189819336, -11.632399559020996"
SWFY,small_airport,Fazenda IpÃª Airport,718,SA,BR,BR-MT,Vila Rica,SWFY,,,"-50.950557708740234, -9.966943740844727"
SWFZ,small_airport,Fazenda Shalon Airport,876,SA,BR,BR-MT,Alta Floresta,SDSH,,MT0060,"-56.675869, -9.987398"
SWGA,small_airport,Fazenda GuarÃ¡ Airport,1378,SA,BR,BR-MT,Vila Bela Da SantÃ­ssima Trindade,SWGA,,,"-60.0172233582, -14.8225002289"
SWGC,small_airport,Agricenter Airport,2073,SA,BR,BR-MS,Ponta PorÃ£,SWGC,,,"-55.57916, -22.627129"
SWGD,small_airport,Fazenda Maiador Airport,2073,SA,BR,BR-GO,Goiandira,SWFM,,GO0122,"-48.211119, -18.174926"
SWGE,small_airport,Fazenda Pirigara Airport,344,SA,BR,BR-MT,BarÃ£o De MelgaÃ§o,,,,"-56.47934, -17.006745"
SWGF,small_airport,HidrelÃ©trica de Jirau Airport,295,SA,BR,BR-RO,Porto Velho,SWGF,,SWGF,"-64.623611, -9.288611"
SWGH,small_airport,Fazenda Primavera Airport,1299,SA,BR,BR-MT,CÃ¡ceres,SWUH,,SWUH,"-57.621388, -16.246111"
SWGI,small_airport,Gurupi Airport,1148,SA,BR,BR-TO,Gurupi,SWGI,GRP,SWGI,"-49.132198333740234, -11.73960018157959"
SWGJ,closed,Fazenda SÃ£o Jorge Airstrip,1885,SA,BR,BR-GO,Itaruma,,,,"-51.4828, -18.6448"
SWGK,small_airport,Fazenda Sete Barras Airport,801,SA,BR,BR-MT,RibeirÃ£o Cascalheira,SSXP,,MT0495,"-51.694515, -12.56158"
SWGL,small_airport,GoÃ¡lcool Airport,2067,SA,BR,BR-GO,SerranÃ³polis,SWGL,,,"-52.10444259643555, -18.391389846801758"
SWGM,small_airport,Ninho das Ãguias Airport,2464,SA,BR,BR-MT,CuiabÃ¡,SWGM,,,"-55.814774, -15.490542"
SWGN,medium_airport,AraguaÃ­na Airport,771,SA,BR,BR-TO,AraguaÃ­na,SWGN,AUX,SWGN,"-48.240501, -7.22787"
SWGO,small_airport,Santa CecÃ­lia Airport,2218,SA,BR,BR-GO,GoianÃ©sia,SWGO,,GO0123,"-49.13533, -15.342632"
SWGP,small_airport,Palmeiras de GoiÃ¡s Airport,1995,SA,BR,BR-GO,Palmeiras De GoiÃ¡s,SWGP,,SWGP,"-49.87889862060547, -16.826900482177734"
SWGQ,small_airport,Fazenda Monte Alegre Airport,755,SA,BR,BR-MT,Nova OlÃ­mpia,SWGQ,,,"-57.35416793823242, -14.78083324432373"
SWGR,closed,Alto GarÃ§as Airport,2707,SA,BR,BR-MT,Alto GarÃ§as,,,,"-53.54, -16.92"
SWGS,small_airport,Fazenda Divisa Airport,755,SA,BR,BR-MT,Santana Do Araguaia,SWGS,,,"-50.81999969482422, -9.791666984558105"
SWGT,small_airport,Fazenda Nova Airport,1844,SA,BR,BR-GO,Jandaia,SWGT,,SWGT,"-50.213333, -17.188056"
SWGU,small_airport,Fazenda Ãgua Fria Airport,738,SA,BR,BR-TO,SandolÃ¢ndia,,,,"-50.063592, -12.402723"
SWGV,small_airport,Fazenda Cocal II Airport,1004,SA,BR,BR-MT,Ãgua Boa,SWGV,,MT0346,"-52.607777, -12.801944"
SWGW,small_airport,Fazenda Santa Rita do Araguaia Airport,1047,SA,BR,BR-GO,Jussara,SWGW,,,"-51.598609924316406, -15.43777847290039"
SWGX,heliport,Primavera Heliport,128,SA,BR,BR-SE,Aracaju,SWGX,,,"-37.06416702270508, -10.950278282165527"
SWGY,heliport,Sierra MÃ³veis Gramado Heliport,2182,SA,BR,BR-RS,Gramado,SWGY,,RS0116,"-50.853374, -29.41732"
